CustomerID,Customer_Lifetime_Value,Coverage,Education,EmploymentStatus,Gender,Income,Location_Geo,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number_of_Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
284,6846.150323,Extended,Bachelor,Unemployed,F,0,176797,Suburban,Divorced,95,13,20,0,5,Personal Auto,Personal L3,Offer1,Call Center,456,Two-Door Car,1
11305,2551.226692,Basic,Master,Employed,M,52980,224883,Rural,Married,63,20,80,1,1,Personal Auto,Personal L2,Offer2,Web,120.060283,Four-Door Car,2
3407,12157.32992,Premium,High School or Below,Employed,M,57449,192731,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,2
7623,5945.616886,Basic,College,Employed,F,65602,186727,Rural,Married,73,11,14,0,3,Personal Auto,Personal L2,Offer3,Agent,61.570877,Four-Door Car,2
3662,3126.271893,Basic,High School or Below,Unemployed,F,0,289775,Suburban,Divorced,92,11,24,0,1,Personal Auto,Personal L3,Offer2,Branch,620.19254,Four-Door Car,2
6414,8630.696198,Basic,Bachelor,Unemployed,F,0,189726,Suburban,Married,118,13,66,0,3,Personal Auto,Personal L1,Offer1,Branch,552,Four-Door Car,2
1799,4881.394894,Basic,Bachelor,Employed,M,90892,281764,Rural,Married,61,1,31,0,6,Personal Auto,Personal L2,Offer2,Branch,102.322529,Two-Door Car,2
1995,2298.379166,Basic,College,Unemployed,M,0,172776,Suburban,Married,63,19,9,0,1,Corporate Auto,Corporate L1,Offer2,Branch,302.4,Four-Door Car,3
1377,15503.72309,Basic,College,Employed,F,29932,196729,Suburban,Married,64,34,5,0,2,Personal Auto,Personal L2,Offer1,Branch,319.710124,Two-Door Car,2
9471,7639.670244,Basic,Master,Employed,M,34075,172771,Rural,Single,196,8,87,0,1,Special Auto,Special L2,Offer3,Agent,451.896687,Luxury SUV,3
1267,5169.49937,Basic,High School or Below,Medical Leave,M,12430,189729,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,2
4715,2659.495086,Extended,High School or Below,Unemployed,F,0,187742,Suburban,Divorced,77,4,4,0,1,Personal Auto,Personal L3,Offer2,Agent,379.2,Four-Door Car,2
6277,4272.585137,Basic,High School or Below,Employed,F,81132,293775,Urban,Divorced,107,19,52,0,1,Corporate Auto,Corporate L2,Offer2,Agent,419.105559,SUV,3
4991,2844.849804,Basic,Bachelor,Employed,M,80306,191737,Suburban,Divorced,71,11,12,0,1,Corporate Auto,Corporate L1,Offer3,Call Center,340.8,Two-Door Car,2
6847,2706.606128,Basic,College,Employed,F,80985,196719,Rural,Divorced,67,7,63,0,1,Personal Auto,Personal L2,Offer1,Agent,18.192921,Four-Door Car,2
10659,4770.550911,Basic,College,Medical Leave,F,12964,176778,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L3,Offer1,Web,362.774545,Two-Door Car,2
2633,9106.867749,Basic,High School or Below,Employed,M,74143,191709,Suburban,Married,114,1,61,0,6,Personal Auto,Personal L3,Offer1,Branch,547.2,SUV,2
9845,5120.615661,Extended,High School or Below,Unemployed,F,0,187724,Urban,Married,76,11,14,4,3,Personal Auto,Personal L3,Offer2,Agent,277.220384,Four-Door Car,2
472,5427.484591,Basic,High School or Below,Employed,F,74561,28775,Urban,Married,68,0,23,0,5,Personal Auto,Personal L3,Offer3,Web,234.393625,Two-Door Car,2
869,8110.704417,Basic,High School or Below,Employed,M,76879,171772,Suburban,Married,101,20,44,0,5,Corporate Auto,Corporate L3,Offer2,Web,487.102627,Sports Car,1
2643,11702.34819,Basic,Bachelor,Unemployed,M,0,19273,Suburban,Divorced,111,15,12,0,2,Personal Auto,Personal L1,Offer3,Call Center,532.8,SUV,2
389,7860.086842,Basic,College,Employed,F,,173776,Rural,Married,69,11,49,0,2,Personal Auto,Personal L3,Offer1,Agent,48.288036,Four-Door Car,2
7363,8114.409136,Basic,High School or Below,Employed,M,30595,169796,Suburban,Married,69,22,36,0,2,Corporate Auto,Corporate L2,Offer1,Agent,446.08476,Four-Door Car,2
5647,5017.851448,Basic,College,Employed,M,54500,172794,Suburban,Married,63,21,99,0,3,Personal Auto,Personal L1,Offer4,Agent,302.4,Two-Door Car,3
8166,4836.21886,Basic,High School or Below,Retired,F,20993,296764,Suburban,Divorced,66,21,55,0,6,Personal Auto,Personal L2,Offer1,Branch,334.892437,Four-Door Car,2
7598,7089.046071,Extended,Bachelor,Employed,M,28121,188743,Suburban,Divorced,90,16,0,0,4,Personal Auto,Personal L1,Offer2,Agent,432,Two-Door Car,2
10425,5141.976413,Basic,High School or Below,Employed,M,60277,17782,Rural,Married,65,32,19,0,7,Personal Auto,Personal L1,Offer3,Web,146.390518,Four-Door Car,2
151,4755.36505,Basic,Bachelor,Unemployed,F,0,188729,Suburban,Single,65,17,68,0,4,Personal Auto,Personal L2,Offer4,Agent,453.6,Four-Door Car,2
1193,4787.472973,Basic,College,Unemployed,F,0,19735,Suburban,Married,64,17,84,0,3,Personal Auto,Personal L2,Offer2,Agent,360.110955,Four-Door Car,2
11108,5828.1822,Basic,College,Employed,F,31364,171785,Suburban,Married,74,28,47,0,3,Personal Auto,Personal L3,Offer2,Web,461.269135,Four-Door Car,3
7398,7432.856752,Basic,High School or Below,Employed,M,44938,174785,Rural,Married,63,0,74,0,2,Personal Auto,Personal L3,Offer2,Agent,123.436634,Four-Door Car,3
1284,7188.607263,Basic,Bachelor,Unemployed,F,0,178803,Urban,Married,66,15,24,0,2,Personal Auto,Personal L3,Offer2,Web,278.574142,Four-Door Car,2
3205,2530.639412,Basic,Master,Medical Leave,F,25143,181723,Rural,Divorced,66,34,38,0,1,Corporate Auto,Corporate L2,Offer1,Branch,8.737111,Four-Door Car,2
8561,2175.740021,Basic,College,Unemployed,F,0,129807,Suburban,Single,61,31,15,0,1,Personal Auto,Personal L3,Offer1,Web,479.097472,Four-Door Car,2
6515,2548.842787,Basic,Bachelor,Employed,M,47346,181719,Suburban,Married,65,6,35,0,1,Personal Auto,Personal L3,Offer2,Call Center,312,Four-Door Car,3
11062,2965.71995,Basic,College,Employed,F,26472,186725,Suburban,Married,74,22,31,0,1,Personal Auto,Personal L1,Offer2,Branch,355.2,Four-Door Car,2
554,10307.65258,Extended,College,Employed,F,78358,286768,Suburban,Married,128,6,75,0,3,Corporate Auto,Corporate L1,Offer3,Agent,614.4,SUV,2
2832,7216.100311,Premium,Master,Unemployed,M,0,292766,Urban,Single,101,0,68,0,4,Corporate Auto,Corporate L3,Offer1,Agent,363.02968,Four-Door Car,2
2391,4529.062612,Basic,Master,Employed,F,65134,13579,Urban,Married,112,28,48,0,1,Personal Auto,Personal L2,Offer4,Branch,529.147483,SUV,3
3799,4911.458509,Basic,College,Employed,M,52796,16778,Suburban,Divorced,62,6,17,0,3,Corporate Auto,Corporate L2,Offer4,Call Center,297.6,Four-Door Car,2
294,17651.96339,Extended,High School or Below,Medical Leave,F,22510,227882,Suburban,Single,95,19,48,0,2,Personal Auto,Personal L3,Offer1,Web,456,Four-Door Car,3
980,2960.567044,Basic,Bachelor,Employed,M,92070,284771,Suburban,Married,74,16,1,0,1,Corporate Auto,Corporate L2,Offer3,Branch,368.669336,Four-Door Car,2
3226,2619.478929,Basic,High School or Below,Employed,F,93987,23889,Urban,Single,65,9,1,0,1,Personal Auto,Personal L2,Offer2,Branch,251.321448,Two-Door Car,2
7288,3237.996209,Extended,Master,Employed,M,60244,133805,Urban,Married,83,3,72,3,1,Personal Auto,Personal L3,Offer3,Agent,326.281835,Four-Door Car,2
9753,5065.486772,Basic,College,Employed,M,26733,177779,Urban,Single,66,7,55,0,5,Personal Auto,Personal L1,Offer2,Web,218.717113,Four-Door Car,2
717,2424.224662,Basic,Bachelor,Disabled,F,27592,22988,Suburban,Single,67,7,70,2,1,Personal Auto,Personal L3,Offer1,Call Center,312,Four-Door Car,2
106,5195.824739,Basic,Bachelor,Employed,M,32946,291788,Suburban,Married,66,17,12,0,8,Corporate Auto,Corporate L3,Offer1,Web,395.934815,Four-Door Car,2
10433,5345.994644,Basic,Bachelor,Unemployed,F,0,132819,Suburban,Married,72,6,67,0,8,Personal Auto,Personal L3,Offer1,Agent,345.6,Four-Door Car,2
47,7398.873941,Basic,Bachelor,Employed,M,27383,169772,Suburban,Married,188,33,25,0,1,Corporate Auto,Corporate L2,Offer4,Branch,902.4,Luxury Car,2
11377,5528.080912,Basic,High School or Below,Unemployed,F,0,178791,Suburban,Married,73,30,11,0,8,Personal Auto,Personal L3,Offer1,Web,388.819919,Four-Door Car,2
2016,7285.030983,Basic,High School or Below,Employed,F,40153,177777,Suburban,Single,62,10,60,0,2,Personal Auto,Personal L1,Offer2,Agent,302.4,Two-Door Car,3
1635,2753.312714,Basic,High School or Below,Employed,F,28887,284773,Suburban,Single,73,16,15,2,1,Personal Auto,Personal L2,Offer1,Branch,425.81795,Four-Door Car,2
7587,9671.98323,Extended,Bachelor,Disabled,M,17103,179784,Suburban,Married,87,24,29,0,2,Personal Auto,Personal L3,Offer1,Branch,417.6,Two-Door Car,3
233,2805.098562,Basic,High School or Below,Employed,F,26004,174778,Suburban,Married,70,12,3,0,1,Personal Auto,Personal L3,Offer3,Web,336,Four-Door Car,2
6142,3974.858481,Basic,High School or Below,Unemployed,M,0,168772,Suburban,Divorced,113,1,61,0,1,Personal Auto,Personal L3,Offer1,Branch,542.4,SUV,3
7099,7350.930502,Extended,High School or Below,Employed,M,69241,282772,Rural,Divorced,93,2,63,0,3,Personal Auto,Personal L3,Offer1,Agent,111.250449,Four-Door Car,2
10277,5431.213625,Basic,College,Employed,M,57125,172803,Suburban,Divorced,68,13,99,0,3,Corporate Auto,Corporate L1,Offer1,Agent,326.4,Four-Door Car,3
5553,4272.80504,Premium,College,Unemployed,F,0,188734,Suburban,Single,114,0,75,0,1,Personal Auto,Personal L2,Offer1,Call Center,1343.619461,Four-Door Car,3
8353,2495.464753,Basic,Bachelor,Unemployed,M,0,29779,Suburban,Single,72,11,33,0,1,Special Auto,Special L2,Offer2,Branch,547.2,Two-Door Car,3
10194,7048.544758,Extended,College,Disabled,M,20416,172791,Suburban,Married,93,33,68,0,7,Personal Auto,Personal L3,Offer3,Branch,446.4,Four-Door Car,3
2116,36229.40842,Basic,Bachelor,Employed,F,22220,217869,Rural,Single,105,29,46,0,2,Personal Auto,Personal L3,Offer1,Branch,22.45383,Sports Car,2
8670,4430.572112,Basic,High School or Below,Employed,F,77609,173782,Suburban,Married,110,8,34,0,1,Corporate Auto,Corporate L2,Offer2,Agent,528,SUV,2
4709,8496.352846,Basic,High School or Below,Employed,F,44624,188735,Rural,Married,71,10,79,1,2,Personal Auto,Special L3,Offer4,Web,73.883044,Four-Door Car,2
8655,7737.265103,Basic,College,Employed,F,50296,175779,Rural,Married,65,26,62,1,2,Personal Auto,Personal L2,Offer1,Call Center,46.804,Two-Door Car,2
3050,8216.391903,Premium,High School or Below,Unemployed,M,0,185731,Suburban,Single,117,3,33,0,9,Personal Auto,Personal L2,Offer1,Agent,983.127481,Four-Door Car,2
7313,8819.018934,Basic,High School or Below,Employed,M,99845,133805,Suburban,Married,110,23,25,1,8,Personal Auto,Personal L2,Offer2,Branch,528,SUV,2
11434,2226.589837,Basic,Bachelor,Unemployed,M,0,175773,Suburban,Married,62,19,26,0,1,Personal Auto,Personal L3,Offer2,Branch,297.6,Two-Door Car,1
8845,2839.298304,Basic,High School or Below,Employed,M,71460,176776,Rural,Married,74,11,77,5,1,Personal Auto,Personal L3,Offer2,Call Center,93.951709,Four-Door Car,2
10415,5928.748528,Basic,Bachelor,Employed,F,40531,186743,Rural,Married,74,17,32,0,9,Personal Auto,Personal L3,Offer1,Agent,30.567357,Two-Door Car,2
9353,8382.478392,Basic,High School or Below,Retired,M,26630,192738,Suburban,Divorced,118,35,65,0,9,Personal Auto,Personal L3,Offer2,Call Center,566.4,Four-Door Car,2
5426,2816.758764,Basic,Bachelor,Employed,F,66023,173788,Urban,Married,70,11,94,0,1,Personal Auto,Personal L3,Offer1,Branch,265.629611,Two-Door Car,2
11138,13094.2046,Basic,Bachelor,Employed,M,37541,289779,Rural,Married,65,10,31,0,2,Corporate Auto,Corporate L2,Offer1,Branch,96.212835,SUV,1
1919,6872.043512,Basic,Bachelor,Unemployed,F,0,189728,Suburban,Single,64,0,72,0,2,Corporate Auto,Corporate L1,Offer1,Call Center,585.058877,Four-Door Car,3
459,3964.81296,Extended,Bachelor,Employed,M,88410,173793,Suburban,Single,99,30,31,0,1,Corporate Auto,Corporate L2,Offer4,Call Center,475.2,Four-Door Car,2
6011,8166.512251,Extended,High School or Below,Unemployed,M,0,188722,Suburban,Single,82,34,5,0,2,Personal Auto,Personal L1,Offer2,Web,590.4,Four-Door Car,3
10606,5230.092742,Basic,High School or Below,Employed,M,32630,215869,Urban,Married,66,26,40,0,3,Personal Auto,Personal L2,Offer1,Call Center,202.961374,Four-Door Car,2
1854,3996.772165,Basic,College,Employed,F,46210,174778,Rural,Married,100,2,44,0,1,Personal Auto,Personal L3,Offer1,Agent,46.315771,SUV,2
2154,7222.850848,Basic,College,Unemployed,F,0,172796,Suburban,Divorced,68,5,36,0,2,Personal Auto,Personal L3,Offer3,Branch,350.207614,Four-Door Car,3
2330,12052.88693,Basic,High School or Below,Employed,F,43184,234877,Urban,Divorced,102,6,81,0,2,Personal Auto,Personal L3,Offer1,Web,376.836888,SUV,3
8296,2558.762931,Basic,High School or Below,Unemployed,M,0,22879,Suburban,Single,72,4,14,0,1,Corporate Auto,Corporate L3,Offer2,Agent,518.4,Four-Door Car,2
3163,19160.98994,Extended,Master,Employed,F,22705,17774,Suburban,Divorced,239,23,59,0,7,Personal Auto,Personal L1,Offer2,Agent,1065.6,Luxury SUV,2
3159,10208.92761,Extended,College,Employed,F,35482,28877,Suburban,Married,129,21,59,0,3,Personal Auto,Personal L2,Offer1,Branch,619.2,SUV,2
6890,32961.15225,Basic,High School or Below,Employed,F,91541,131796,Rural,Married,115,16,1,0,2,Personal Auto,Personal L3,Offer3,Agent,38.403843,SUV,2
7808,5619.967791,Extended,College,Unemployed,F,0,21887,Suburban,Single,82,14,23,0,6,Corporate Auto,Corporate L2,Offer3,Agent,863.935307,Four-Door Car,2
3592,2593.398672,Basic,Master,Unemployed,F,0,191734,Suburban,Married,69,29,35,0,1,Personal Auto,Personal L3,Offer4,Branch,331.2,Two-Door Car,2
7886,4960.548942,Basic,High School or Below,Medical Leave,M,21638,1972,Suburban,Married,65,9,81,0,8,Personal Auto,Personal L3,Offer1,Web,468,Four-Door Car,3
11136,8319.123035,Basic,Bachelor,Employed,F,49734,176773,Rural,Married,69,3,41,0,2,Corporate Auto,Corporate L3,Offer4,Call Center,154.748539,Four-Door Car,2
11263,22110.39804,Basic,Bachelor,Employed,F,65724,185721,Rural,Single,70,13,66,0,2,Personal Auto,Personal L3,Offer2,Agent,14.518312,Four-Door Car,2
3776,5155.529312,Basic,College,Employed,F,77857,191733,Rural,Married,64,0,99,0,9,Personal Auto,Personal L3,Offer1,Agent,160.62847,Four-Door Car,3
3913,4175.945269,Basic,Bachelor,Employed,M,23060,278755,Suburban,Married,109,13,25,3,1,Corporate Auto,Corporate L3,Offer4,Agent,731.350857,SUV,2
6495,2444.741307,Basic,High School or Below,Employed,M,82695,128807,Rural,Married,61,16,34,0,1,Personal Auto,Personal L3,Offer4,Agent,35.915639,Four-Door Car,3
3948,9035.671134,Basic,Master,Employed,M,60964,189738,Suburban,Married,110,13,54,0,9,Personal Auto,Personal L1,Offer2,Branch,537.6,Four-Door Car,1
8663,4528.737362,Basic,High School or Below,Employed,F,90034,171784,Suburban,Married,112,5,86,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,537.6,SUV,2
6922,2907.363467,Basic,College,Employed,M,24049,129808,Suburban,Married,74,34,80,0,1,Personal Auto,Personal L3,Offer4,Branch,491.446146,Four-Door Car,2
9602,11389.94398,Extended,Bachelor,Employed,F,58187,22790,Rural,Married,95,18,39,0,2,Personal Auto,Personal L3,Offer4,Branch,76.73348,Two-Door Car,2
7260,21274.34205,Extended,Doctor,Medical Leave,M,17932,174796,Suburban,Married,79,8,38,0,2,Personal Auto,Personal L3,Offer2,Call Center,379.2,Four-Door Car,2
1990,16304.29777,Extended,Doctor,Employed,M,90008,193729,Urban,Single,137,13,3,0,2,Personal Auto,Personal L3,Offer2,Web,406.986034,SUV,2
10001,5592.455266,Basic,College,Employed,F,62229,185738,Suburban,Divorced,70,13,26,0,5,Personal Auto,Personal L2,Offer3,Agent,336,Two-Door Car,2
523,5866.068903,Basic,High School or Below,Employed,M,75952,179774,Suburban,Married,73,5,17,0,3,Personal Auto,Personal L2,Offer2,Branch,350.4,Two-Door Car,2
3487,3071.784639,Basic,High School or Below,Employed,M,47528,192724,Suburban,Single,83,13,49,0,1,Personal Auto,Personal L2,Offer4,Agent,422.4,Two-Door Car,2
7839,4268.618821,Basic,High School or Below,Employed,M,43209,172772,Suburban,Single,110,12,16,0,1,Personal Auto,Personal L3,Offer1,Web,528,Sports Car,2
62,3712.430479,Extended,Bachelor,Employed,M,73205,185722,Rural,Married,92,9,18,0,1,Personal Auto,Personal L2,Offer3,Branch,37.299865,Four-Door Car,2
7627,25464.82059,Extended,Bachelor,Employed,F,39837,215888,Suburban,Married,201,8,83,0,2,Corporate Auto,Corporate L2,Offer2,Agent,1017.6,Luxury Car,3
11030,2627.831472,Basic,Bachelor,Employed,M,31964,185717,Rural,Married,67,30,90,0,1,Personal Auto,Personal L2,Offer2,Web,120.060283,Four-Door Car,2
983,6019.92547,Extended,Bachelor,Employed,M,68658,17793,Urban,Single,77,7,60,0,8,Personal Auto,Personal L1,Offer2,Branch,296.261405,Two-Door Car,2
3537,8520.145801,Extended,Bachelor,Unemployed,F,0,177788,Rural,Divorced,80,30,96,0,2,Personal Auto,Personal L2,Offer1,Agent,69.142986,Four-Door Car,2
552,5116.727579,Basic,High School or Below,Employed,M,35625,192724,Suburban,Married,65,10,56,1,5,Special Auto,Special L2,Offer1,Agent,312,Four-Door Car,3
6995,9095.049868,Basic,College,Employed,F,54751,223882,Suburban,Divorced,114,23,47,0,8,Personal Auto,Personal L2,Offer1,Call Center,528,SUV,2
7726,7928.829252,Basic,College,Unemployed,F,0,189719,Suburban,Married,72,7,75,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,345.6,Four-Door Car,2
11178,4727.8341,Extended,College,Unemployed,F,0,195735,Suburban,Married,127,24,58,0,1,Personal Auto,Personal L2,Offer1,Agent,609.6,SUV,3
11286,4090.750678,Basic,High School or Below,Employed,F,28466,287762,Suburban,Married,65,9,17,0,1,Corporate Auto,Corporate L1,Offer4,Call Center,542.4,Four-Door Car,3
8662,6265.343299,Extended,Doctor,Unemployed,F,0,191715,Suburban,Married,84,18,25,0,4,Personal Auto,Personal L3,Offer1,Agent,481.025786,Four-Door Car,2
9276,5201.707743,Basic,High School or Below,Unemployed,M,0,175775,Suburban,Married,70,2,49,0,9,Personal Auto,Personal L3,Offer2,Agent,336,Four-Door Car,1
8635,2810.671023,Basic,Bachelor,Employed,F,73858,185729,Suburban,Married,72,8,59,3,1,Personal Auto,Personal L3,Offer4,Agent,422.59237,Four-Door Car,2
5362,4502.980016,Basic,College,Unemployed,F,0,129818,Suburban,Single,64,29,72,0,6,Personal Auto,Personal L2,Offer1,Agent,307.2,Two-Door Car,1
9851,7948.544751,Basic,College,Employed,M,23916,187732,Suburban,Married,68,33,86,0,2,Corporate Auto,Corporate L3,Offer4,Call Center,481.113765,Two-Door Car,2
30,5227.101938,Extended,College,Employed,F,93087,227879,Suburban,Married,131,14,25,3,1,Corporate Auto,Corporate L3,Offer1,Agent,628.8,Sports Car,2
7211,3891.583881,Basic,High School or Below,Unemployed,F,0,226871,Suburban,Married,103,8,35,0,1,Personal Auto,Personal L2,Offer1,Web,558.281543,Sports Car,2
4466,22658.53652,Basic,Bachelor,Retired,M,22828,126813,Suburban,Single,110,18,3,0,2,Personal Auto,Personal L2,Offer4,Branch,820.8,SUV,2
11343,33053.26869,Basic,Bachelor,Employed,F,90783,288771,Rural,Married,106,34,42,0,2,Personal Auto,Personal L3,Offer2,Call Center,85.968142,SUV,2
11089,5061.757902,Extended,High School or Below,Unemployed,M,0,184725,Suburban,Married,137,28,93,0,1,Corporate Auto,Corporate L3,Offer1,Agent,795.864079,Sports Car,2
8577,13167.60512,Basic,Bachelor,Employed,F,54684,174784,Urban,Married,111,13,15,3,2,Corporate Auto,Corporate L3,Offer2,Agent,302.137164,Sports Car,2
5285,9429.080755,Extended,Bachelor,Unemployed,F,0,174782,Suburban,Married,87,3,52,1,4,Personal Auto,Personal L3,Offer1,Agent,481.025786,Four-Door Car,3
1675,2530.705137,Basic,Bachelor,Employed,F,89451,22896,Rural,Single,63,11,2,0,1,Personal Auto,Personal L3,Offer2,Web,61.769564,Four-Door Car,2
2346,7031.785183,Premium,College,Employed,M,31670,17578,Urban,Married,171,23,95,0,1,Corporate Auto,Corporate L3,Offer2,Branch,565.929394,SUV,3
5524,7285.030983,Basic,High School or Below,Employed,M,44788,17678,Suburban,Married,61,6,48,0,2,Personal Auto,Personal L2,Offer2,Agent,386.031248,Four-Door Car,3
2685,4127.495254,Basic,College,Unemployed,F,0,28178,Suburban,Single,119,20,89,3,1,Personal Auto,Personal L2,Offer1,Web,856.8,Sports Car,2
9635,8427.172486,Extended,Bachelor,Employed,F,46503,172772,Suburban,Divorced,215,4,21,1,1,Personal Auto,Personal L3,Offer1,Agent,1032,Luxury SUV,2
11029,8692.636838,Extended,Bachelor,Unemployed,M,0,19719,Suburban,Single,138,7,41,0,4,Personal Auto,Personal L2,Offer1,Branch,666.977979,SUV,2
199,2272.447229,Basic,College,Medical Leave,F,28806,195723,Suburban,Married,61,24,22,0,1,Personal Auto,Personal L1,Offer2,Web,542.319401,Four-Door Car,2
8835,2430.801647,Basic,High School or Below,Unemployed,M,0,175775,Suburban,Married,67,1,19,0,1,Special Auto,Special L2,Offer4,Call Center,321.6,Four-Door Car,2
10143,2336.177331,Basic,High School or Below,Unemployed,F,0,179775,Suburban,Single,67,21,28,0,1,Special Auto,Special L3,Offer2,Agent,458.661381,Four-Door Car,2
5133,5597.12496,Extended,High School or Below,Employed,F,37995,167773,Suburban,Married,139,16,50,0,1,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,2
